match_id,date,season,round,team,opponent,is_home,own_score,opp_score,result,tries,tackles_attempted,tackles_made,tackle_success_rate,carries,carry_metres,lineout_throws,lineout_won,lineout_success_rate,scrum_attempts,scrum_won,scrum_success_rate,turnovers_conceded,turnovers_won,penalties_conceded,yellow_cards,red_cards,possession_seconds,line_breaks,entries_22,entries_22_tries
939845,2023-12-09,2024,1,BlackRams Tokyo,Toyota Verblitz,N,8,15,L,1,184,159,0.8641,101,498.0,16,15,0.9375,72,64,0.8889,6,12,17,0,0,923.6,0,7,1
939844,2023-12-09,2024,1,Hanazono Kintetsu Liners,Mitsubishi Sagamihara Dynaboars,N,29,30,L,4,186,160,0.8602,96,575.0,15,12,0.8,55,47,0.8545,10,6,12,0,0,782.0,5,9,4
939846,2023-12-09,2024,1,Kobelco Kobe Steelers,Mie Honda Heat,Y,80,15,W,12,158,144,0.9114,150,1305.0,13,9,0.6923,24,24,1.0,11,9,8,0,0,946.4,11,14,12
939846,2023-12-09,2024,1,Mie Honda Heat,Kobelco Kobe Steelers,N,15,80,L,2,179,139,0.7765,104,808.0,8,6,0.75,72,56,0.7778,9,11,9,2,0,881.4,2,8,2
939844,2023-12-09,2024,1,Mitsubishi Sagamihara Dynaboars,Hanazono Kintetsu Liners,Y,30,29,W,3,121,98,0.8099,132,800.0,15,14,0.9333,40,40,1.0,6,10,10,0,0,1115.2,5,9,3
939848,2023-12-09,2024,1,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,N,30,43,L,3,228,186,0.8158,120,929.0,6,4,0.6667,48,48,1.0,10,11,7,0,0,933.5,9,9,3
939848,2023-12-09,2024,1,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Y,43,30,W,7,181,153,0.8453,156,1384.0,12,9,0.75,56,56,1.0,11,10,10,0,0,1222.5,9,9,7
939845,2023-12-09,2024,1,Toyota Verblitz,BlackRams Tokyo,Y,15,8,W,2,124,114,0.9194,119,842.0,15,12,0.8,51,51,1.0,12,6,14,1,0,895.2,5,10,2
939849,2023-12-10,2024,1,Kubota Spears,Tokyo Sungoliath,Y,26,52,L,4,169,139,0.8225,110,791.0,14,14,1.0,40,32,0.8,15,8,4,0,0,765.4,13,9,4
939847,2023-12-10,2024,1,Saitama Wild Knights,Yokohama Canon Eagles,Y,53,12,W,8,188,154,0.8191,124,842.0,9,8,0.8889,72,64,0.8889,6,18,13,0,0,967.4,14,10,8
939849,2023-12-10,2024,1,Tokyo Sungoliath,Kubota Spears,N,52,26,W,8,150,110,0.7333,102,754.0,15,13,0.8667,96,96,1.0,8,15,7,0,0,922.9,14,12,8
939847,2023-12-10,2024,1,Yokohama Canon Eagles,Saitama Wild Knights,N,12,53,L,2,161,123,0.764,141,738.0,15,11,0.7333,48,48,1.0,18,6,6,0,0,1142.8,6,10,2
939852,2023-12-16,2024,2,BlackRams Tokyo,Mitsubishi Sagamihara Dynaboars,Y,17,25,L,2,154,129,0.8377,129,580.0,17,15,0.8824,55,55,1.0,15,12,7,2,0,1041.1,4,7,2
939850,2023-12-16,2024,2,Kubota Spears,Mie Honda Heat,N,75,0,W,11,114,96,0.8421,164,1132.0,18,16,0.8889,72,72,1.0,8,14,7,0,0,1119.2,18,20,11
939850,2023-12-16,2024,2,Mie Honda Heat,Kubota Spears,Y,0,75,L,0,194,151,0.7784,87,543.0,13,10,0.7692,40,32,0.8,14,8,11,0,0,723.9,7,3,0
939852,2023-12-16,2024,2,Mitsubishi Sagamihara Dynaboars,BlackRams Tokyo,N,25,17,W,3,154,130,0.8442,117,740.0,12,12,1.0,56,56,1.0,12,15,13,1,0,976.6,6,9,3
939851,2023-12-16,2024,2,Toyota Verblitz,Yokohama Canon Eagles,N,22,24,L,3,181,159,0.8785,145,867.0,13,11,0.8462,72,72,1.0,15,15,10,0,0,1055.3,7,10,3
939851,2023-12-16,2024,2,Yokohama Canon Eagles,Toyota Verblitz,Y,24,22,W,3,181,135,0.7459,133,820.0,11,10,0.9091,86,86,1.0,15,15,8,1,0,1093.8,8,9,3
939855,2023-12-17,2024,2,Hanazono Kintetsu Liners,Saitama Wild Knights,Y,0,49,L,0,207,174,0.8406,91,487.0,15,9,0.6,80,72,0.9,16,15,17,0,0,746.0,2,4,0
939854,2023-12-17,2024,2,Kobelco Kobe Steelers,Shizuoka BlueRevs,N,30,26,W,4,213,186,0.8732,118,841.0,11,10,0.9091,72,48,0.6667,12,16,14,0,0,842.8,7,12,4
939855,2023-12-17,2024,2,Saitama Wild Knights,Hanazono Kintetsu Liners,N,49,0,W,8,127,114,0.8976,160,1070.0,19,16,0.8421,64,56,0.875,15,16,10,0,0,1150.3,11,19,8
939854,2023-12-17,2024,2,Shizuoka BlueRevs,Kobelco Kobe Steelers,Y,26,30,L,3,177,143,0.8079,170,943.0,11,10,0.9091,47,47,1.0,16,12,11,1,0,1118.1,4,12,3
939853,2023-12-17,2024,2,Tokyo Sungoliath,Toshiba Brave Lupus Tokyo,Y,19,26,L,1,188,152,0.8085,155,874.0,14,13,0.9286,72,72,1.0,13,13,7,0,0,1153.3,3,9,1
939853,2023-12-17,2024,2,Toshiba Brave Lupus Tokyo,Tokyo Sungoliath,N,26,19,W,4,245,219,0.8939,122,751.0,11,10,0.9091,40,40,1.0,13,13,14,0,0,952.1,4,5,4
939856,2023-12-23,2024,3,BlackRams Tokyo,Saitama Wild Knights,N,17,44,L,2,183,147,0.8033,116,700.0,11,6,0.5455,88,64,0.7273,6,15,13,0,0,941.1,4,7,2
939857,2023-12-23,2024,3,Hanazono Kintetsu Liners,Yokohama Canon Eagles,N,26,66,L,4,163,129,0.7914,83,591.0,11,10,0.9091,30,15,0.5,9,4,16,1,0,634.5,6,6,4
939858,2023-12-23,2024,3,Mitsubishi Sagamihara Dynaboars,Toyota Verblitz,N,40,54,L,6,181,155,0.8564,109,672.0,13,9,0.6923,32,32,1.0,10,10,9,0,0,887.2,4,8,6
939856,2023-12-23,2024,3,Saitama Wild Knights,BlackRams Tokyo,Y,44,17,W,7,137,118,0.8613,139,1057.0,18,16,0.8889,40,40,1.0,15,6,8,0,0,1054.2,13,14,7
939858,2023-12-23,2024,3,Toyota Verblitz,Mitsubishi Sagamihara Dynaboars,Y,54,40,W,8,147,132,0.898,144,833.0,16,14,0.875,56,56,1.0,10,10,5,0,0,1083.3,8,10,8
939857,2023-12-23,2024,3,Yokohama Canon Eagles,Hanazono Kintetsu Liners,Y,66,26,W,10,101,83,0.8218,124,836.0,18,18,1.0,32,24,0.75,4,9,8,1,0,1173.3,11,12,10
939861,2023-12-24,2024,3,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Y,39,46,L,5,160,135,0.8438,143,984.0,15,12,0.8,56,56,1.0,16,7,6,0,0,991.5,10,14,5
939860,2023-12-24,2024,3,Kubota Spears,Shizuoka BlueRevs,Y,19,23,L,3,216,192,0.8889,111,751.0,7,6,0.8571,62,54,0.871,14,16,22,1,0,804.8,10,8,3
939859,2023-12-24,2024,3,Mie Honda Heat,Tokyo Sungoliath,Y,16,34,L,2,192,168,0.875,122,837.0,11,9,0.8182,48,40,0.8333,13,7,8,1,0,977.6,4,6,2
939860,2023-12-24,2024,3,Shizuoka BlueRevs,Kubota Spears,N,23,19,W,3,137,111,0.8102,149,845.0,22,19,0.8636,96,96,1.0,16,14,3,0,0,1176.1,5,9,3
939859,2023-12-24,2024,3,Tokyo Sungoliath,Mie Honda Heat,N,34,16,W,6,176,155,0.8807,137,932.0,16,13,0.8125,48,48,1.0,7,13,10,0,0,1088.1,7,13,6
939861,2023-12-24,2024,3,Toshiba Brave Lupus Tokyo,Kobelco Kobe Steelers,N,46,39,W,6,211,177,0.8389,110,714.0,8,8,1.0,56,48,0.8571,7,16,10,0,0,827.4,4,9,6
939864,2024-01-06,2024,4,BlackRams Tokyo,Hanazono Kintetsu Liners,Y,41,14,W,6,89,81,0.9101,103,674.0,16,15,0.9375,96,80,0.8333,10,13,5,0,0,1129.5,4,11,6
939864,2024-01-06,2024,4,Hanazono Kintetsu Liners,BlackRams Tokyo,N,14,41,L,2,125,106,0.848,74,471.0,9,6,0.6667,56,48,0.8571,13,10,17,2,0,692.1,4,4,2
939863,2024-01-06,2024,4,Kobelco Kobe Steelers,Tokyo Sungoliath,N,36,44,L,6,158,140,0.8861,127,1072.0,20,18,0.9,40,40,1.0,17,9,9,0,0,1064.0,7,9,6
939862,2024-01-06,2024,4,Saitama Wild Knights,Toyota Verblitz,Y,43,27,W,6,175,152,0.8686,122,831.0,12,10,0.8333,40,32,0.8,10,13,9,0,0,955.0,10,13,6
939863,2024-01-06,2024,4,Tokyo Sungoliath,Kobelco Kobe Steelers,Y,44,36,W,5,183,149,0.8142,123,829.0,14,14,1.0,32,32,1.0,9,17,13,1,0,983.1,5,11,5
939862,2024-01-06,2024,4,Toyota Verblitz,Saitama Wild Knights,N,27,43,L,4,151,127,0.8411,135,700.0,19,17,0.8947,64,56,0.875,13,10,11,0,0,969.6,8,12,4
939865,2024-01-07,2024,4,Kubota Spears,Toshiba Brave Lupus Tokyo,N,20,24,L,2,173,154,0.8902,109,642.0,15,13,0.8667,40,40,1.0,10,11,6,0,0,954.3,4,7,2
939867,2024-01-07,2024,4,Mie Honda Heat,Shizuoka BlueRevs,Y,13,62,L,1,251,202,0.8048,107,713.0,8,7,0.875,48,48,1.0,14,12,13,1,0,710.7,5,5,1
939866,2024-01-07,2024,4,Mitsubishi Sagamihara Dynaboars,Yokohama Canon Eagles,Y,35,40,L,4,146,128,0.8767,89,524.0,13,12,0.9231,24,24,1.0,10,6,13,2,0,807.1,5,7,4
939867,2024-01-07,2024,4,Shizuoka BlueRevs,Mie Honda Heat,N,62,13,W,10,138,117,0.8478,192,1197.0,14,13,0.9286,64,64,1.0,12,14,6,0,0,1229.0,7,15,10
939865,2024-01-07,2024,4,Toshiba Brave Lupus Tokyo,Kubota Spears,Y,24,20,W,3,124,108,0.871,142,715.0,14,12,0.8571,56,48,0.8571,11,10,4,1,0,1100.7,2,7,3
939866,2024-01-07,2024,4,Yokohama Canon Eagles,Mitsubishi Sagamihara Dynaboars,N,40,35,W,5,140,126,0.9,118,816.0,16,14,0.875,72,64,0.8889,6,10,5,0,0,1033.2,8,14,5
939869,2024-01-13,2024,5,BlackRams Tokyo,Yokohama Canon Eagles,N,8,24,L,1,225,198,0.88,78,471.0,16,12,0.75,24,24,1.0,11,8,16,1,0,826.5,2,7,1
939872,2024-01-13,2024,5,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Y,21,81,L,3,237,200,0.8439,86,616.0,15,10,0.6667,8,8,1.0,6,7,12,0,0,747.5,4,5,3
939872,2024-01-13,2024,5,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,N,81,21,W,12,116,104,0.8966,167,1452.0,14,14,1.0,56,56,1.0,7,6,6,0,0,1249.6,16,14,12
939870,2024-01-13,2024,5,Shizuoka BlueRevs,Tokyo Sungoliath,Y,25,29,L,4,223,195,0.8744,112,667.0,9,8,0.8889,94,78,0.8298,7,9,12,1,0,890.4,4,9,4
939870,2024-01-13,2024,5,Tokyo Sungoliath,Shizuoka BlueRevs,N,29,25,W,5,198,163,0.8232,147,865.0,18,16,0.8889,32,32,1.0,9,7,11,1,0,1060.0,7,8,5
939869,2024-01-13,2024,5,Yokohama Canon Eagles,BlackRams Tokyo,Y,24,8,W,3,108,94,0.8704,131,1011.0,20,18,0.9,80,72,0.9,8,11,10,0,0,1246.1,4,10,3
939873,2024-01-14,2024,5,Hanazono Kintetsu Liners,Toyota Verblitz,Y,14,47,L,2,164,127,0.7744,92,584.0,13,9,0.6923,64,56,0.875,14,10,17,1,0,849.8,6,9,2
939871,2024-01-14,2024,5,Kobelco Kobe Steelers,Kubota Spears,Y,34,38,L,5,132,121,0.9167,121,792.0,14,12,0.8571,32,32,1.0,9,4,10,0,0,962.7,5,10,5
939871,2024-01-14,2024,5,Kubota Spears,Kobelco Kobe Steelers,N,38,34,W,4,191,164,0.8586,84,480.0,9,8,0.8889,40,32,0.8,4,9,10,0,0,795.4,3,8,4
939868,2024-01-14,2024,5,Mie Honda Heat,Toshiba Brave Lupus Tokyo,N,12,40,L,2,202,181,0.896,137,838.0,16,15,0.9375,64,56,0.875,9,10,13,1,0,979.2,10,7,2
939868,2024-01-14,2024,5,Toshiba Brave Lupus Tokyo,Mie Honda Heat,Y,40,12,W,6,198,164,0.8283,124,764.0,18,15,0.8333,32,32,1.0,10,9,10,0,0,927.8,6,12,6
939873,2024-01-14,2024,5,Toyota Verblitz,Hanazono Kintetsu Liners,N,47,14,W,7,119,97,0.8151,114,631.0,19,16,0.8421,48,40,0.8333,10,14,5,1,0,1140.7,6,11,7
939874,2024-01-20,2024,6,Mie Honda Heat,Saitama Wild Knights,N,12,70,L,2,199,171,0.8593,124,660.0,9,8,0.8889,24,24,1.0,12,5,15,1,0,998.3,5,4,2
939875,2024-01-20,2024,6,Mitsubishi Sagamihara Dynaboars,Tokyo Sungoliath,Y,34,36,L,5,191,169,0.8848,91,693.0,14,10,0.7143,32,24,0.75,5,8,13,0,0,1036.6,5,5,5
939874,2024-01-20,2024,6,Saitama Wild Knights,Mie Honda Heat,Y,70,12,W,10,172,156,0.907,129,820.0,15,14,0.9333,31,31,1.0,5,12,6,1,0,1128.6,9,15,10
939875,2024-01-20,2024,6,Tokyo Sungoliath,Mitsubishi Sagamihara Dynaboars,N,36,34,W,5,150,124,0.8267,129,709.0,18,15,0.8333,40,32,0.8,8,5,6,0,0,1232.6,4,8,5
939877,2024-01-27,2024,6,BlackRams Tokyo,Kubota Spears,Y,17,18,L,3,171,150,0.8772,102,787.0,11,11,1.0,72,72,1.0,12,12,8,0,0,986.6,10,5,3
939878,2024-01-27,2024,6,Hanazono Kintetsu Liners,Shizuoka BlueRevs,N,12,50,L,2,136,100,0.7353,97,672.0,9,8,0.8889,88,80,0.9091,12,13,17,1,1,716.2,3,7,2
939879,2024-01-27,2024,6,Kobelco Kobe Steelers,Yokohama Canon Eagles,N,31,27,W,4,193,172,0.8912,88,631.0,13,9,0.6923,32,24,0.75,8,8,14,1,0,750.9,4,8,4
939877,2024-01-27,2024,6,Kubota Spears,BlackRams Tokyo,N,18,17,W,2,155,133,0.8581,112,701.0,18,15,0.8333,72,72,1.0,12,12,6,1,0,966.8,7,12,2
939878,2024-01-27,2024,6,Shizuoka BlueRevs,Hanazono Kintetsu Liners,Y,50,12,W,8,145,126,0.869,107,955.0,11,11,1.0,88,80,0.9091,13,12,7,0,0,891.1,16,14,8
939876,2024-01-27,2024,6,Toshiba Brave Lupus Tokyo,Toyota Verblitz,N,28,12,W,3,135,119,0.8815,124,941.0,18,15,0.8333,48,48,1.0,15,12,8,0,0,1042.4,8,10,3
939876,2024-01-27,2024,6,Toyota Verblitz,Toshiba Brave Lupus Tokyo,Y,12,28,L,2,203,165,0.8128,89,526.0,15,13,0.8667,56,48,0.8571,12,15,19,2,0,955.0,6,8,2
939879,2024-01-27,2024,6,Yokohama Canon Eagles,Kobelco Kobe Steelers,Y,27,31,L,3,142,123,0.8662,124,873.0,15,14,0.9333,56,56,1.0,8,8,10,0,0,1208.5,4,11,3
939881,2024-02-17,2024,7,Mie Honda Heat,Toyota Verblitz,N,7,54,L,1,236,203,0.8602,85,439.0,8,8,1.0,88,72,0.8182,9,12,15,1,0,702.0,2,3,1
939880,2024-02-17,2024,7,Saitama Wild Knights,Tokyo Sungoliath,Y,24,20,W,2,189,169,0.8942,126,909.0,11,6,0.5455,56,56,1.0,9,10,6,0,0,1152.0,9,11,2
939880,2024-02-17,2024,7,Tokyo Sungoliath,Saitama Wild Knights,N,20,24,L,2,186,155,0.8333,138,863.0,18,9,0.5,32,32,1.0,10,9,13,0,0,1057.6,8,9,2
939881,2024-02-17,2024,7,Toyota Verblitz,Mie Honda Heat,Y,54,7,W,8,116,103,0.8879,146,974.0,18,16,0.8889,64,64,1.0,12,9,7,0,0,1223.3,17,15,8
939884,2024-02-24,2024,7,Hanazono Kintetsu Liners,Kubota Spears,Y,19,56,L,3,141,113,0.8014,88,660.0,15,12,0.8,72,64,0.8889,13,13,8,0,0,800.1,7,9,3
939884,2024-02-24,2024,7,Kubota Spears,Hanazono Kintetsu Liners,N,56,19,W,9,120,103,0.8583,109,944.0,10,10,1.0,56,56,1.0,13,13,7,0,0,927.6,13,14,9
939883,2024-02-24,2024,7,Mitsubishi Sagamihara Dynaboars,Shizuoka BlueRevs,Y,53,45,W,7,175,155,0.8857,129,707.0,8,6,0.75,48,48,1.0,8,9,9,1,0,1175.4,7,11,7
939883,2024-02-24,2024,7,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,N,45,53,L,7,222,192,0.8649,126,782.0,13,9,0.6923,47,31,0.6596,9,8,7,2,0,989.8,7,12,7
939882,2024-02-24,2024,7,Toshiba Brave Lupus Tokyo,Yokohama Canon Eagles,Y,27,7,W,4,209,175,0.8373,81,851.0,14,13,0.9286,96,72,0.75,13,16,15,0,0,781.4,8,12,4
